"","Verb","Tense","Person","Number","Data.point","Forms","Radical"
"6813","Savoir","FUT",3,"sg","Bonnat","sɔr",3
"6814","Savoir","FUT",1,"pl","Bonnat","sorɛ̃",3
"6815","Savoir","FUT",2,"pl","Bonnat","sore",3
"6816","Savoir","FUT",3,"pl","Bonnat","sorɛ̃",3
"6817","Devoir","FUT",1,"sg","Bonnat","dəre",3
"6818","Devoir","FUT",2,"sg","Bonnat","dərɑ",3
"6819","Devoir","FUT",3,"sg","Bonnat","dœr",3
"6820","Devoir","FUT",1,"pl","Bonnat","dərɛ̃",3
"6821","Devoir","FUT",2,"pl","Bonnat","dəre",3
"6822","Devoir","FUT",3,"pl","Bonnat","dərɛ̃",3
"6823","Faire","FUT",1,"sg","Bonnat","fare",4
"6824","Faire","FUT",2,"sg","Bonnat","farɑ",4
"6825","Faire","FUT",3,"sg","Bonnat","far",4
"6826","Faire","FUT",1,"pl","Bonnat","farɛ̃",4
"6827","Faire","FUT",2,"pl","Bonnat","fare",4
"6828","Faire","FUT",3,"pl","Bonnat","farɛ̃",4
"6829","Venir","FUT",1,"sg","Bonnat","vɛ̃re",3
"6830","Venir","FUT",2,"sg","Bonnat","vɛ̃rɑ",3
"6831","Venir","FUT",3,"sg","Bonnat","vɛ̃r",3
"6832","Venir","FUT",1,"pl","Bonnat","vɛ̃rɛ̃",3
"6833","Venir","FUT",2,"pl","Bonnat","vɛ̃re",3
"6834","Venir","FUT",3,"pl","Bonnat","vɛ̃rɛ̃",3
"6835","Tenir","FUT",1,"sg","Bonnat","tɛ̃re",2
"6836","Tenir","FUT",2,"sg","Bonnat","tɛ̃rɑ",2
"6837","Tenir","FUT",3,"sg","Bonnat","tɛ̃r",2
"6838","Tenir","FUT",1,"pl","Bonnat","tɛ̃rɛ̃",2
"6839","Tenir","FUT",2,"pl","Bonnat","tɛ̃re",2
"6840","Tenir","FUT",3,"pl","Bonnat","tɛ̃rɛ̃",2
"6841","Dire","FUT",1,"sg","Bonnat","dire",3
"6842","Dire","FUT",2,"sg","Bonnat","dirɑ",3
"6843","Dire","FUT",3,"sg","Bonnat","dir",3
"6844","Dire","FUT",1,"pl","Bonnat","dirɛ̃",3
"6845","Dire","FUT",2,"pl","Bonnat","dire",3
"6846","Dire","FUT",3,"pl","Bonnat","dirɛ̃",3
"6847","Croire","FUT",1,"sg","Bonnat","krere",3
"6848","Croire","FUT",2,"sg","Bonnat","krerɑ",3
"6849","Croire","FUT",3,"sg","Bonnat","krer",3
"6850","Croire","FUT",1,"pl","Bonnat","krerɛ̃",3
"6851","Croire","FUT",2,"pl","Bonnat","krere",3
"6852","Croire","FUT",3,"pl","Bonnat","krerɛ̃",3
"6853","Prendre","FUT",1,"sg","Bonnat","prɛ̃re",4
"6854","Prendre","FUT",2,"sg","Bonnat","prɛ̃rɑ",4
"6855","Prendre","FUT",3,"sg","Bonnat","prɛ̃r",4
"6856","Prendre","FUT",1,"pl","Bonnat","prɛ̃rɛ̃",4
"6857","Prendre","FUT",2,"pl","Bonnat","prɛ̃re",4
"6858","Prendre","FUT",3,"pl","Bonnat","prɛ̃rɛ̃",4
"6859","Voir","FUT",1,"sg","Bonnat","vəre",4
"6860","Voir","FUT",2,"sg","Bonnat","vərɑ",4
"6861","Voir","FUT",3,"sg","Bonnat","vœr",4
"6862","Voir","FUT",1,"pl","Bonnat","vərɛ̃",4
"6863","Voir","FUT",2,"pl","Bonnat","vəre",4
"6864","Voir","FUT",3,"pl","Bonnat","vərɛ̃",4
"6865","Chanter","FUT",1,"sg","Luchapt","ʃãtrɛ",3
"6866","Chanter","FUT",2,"sg","Luchapt","ʃãtrɑ",3
"6867","Chanter","FUT",3,"sg","Luchapt","ʃãtrɔ",3
"6868","Chanter","FUT",1,"pl","Luchapt","ʃãtrã",3
"6869","Chanter","FUT",2,"pl","Luchapt","ʃãtrɛ",3
"6870","Chanter","FUT",3,"pl","Luchapt","ʃãtrã",3
"6871","Lier","FUT",1,"sg","Luchapt","(Missing)",NA
"6872","Lier","FUT",2,"sg","Luchapt","(Missing)",NA
"6873","Lier","FUT",3,"sg","Luchapt","(Missing)",NA
"6874","Lier","FUT",1,"pl","Luchapt","(Missing)",NA
"6875","Lier","FUT",2,"pl","Luchapt","(Missing)",NA
"6876","Lier","FUT",3,"pl","Luchapt","(Missing)",NA
"6877","Couver","FUT",1,"sg","Luchapt","kurɛ",3
"6878","Couver","FUT",2,"sg","Luchapt","kurɑ",3
"6879","Couver","FUT",3,"sg","Luchapt","kurɔ",3
"6880","Couver","FUT",1,"pl","Luchapt","kurã",3
"6881","Couver","FUT",2,"pl","Luchapt","kurɛ",3
"6882","Couver","FUT",3,"pl","Luchapt","kurã",3
"6883","Acheter","FUT",1,"sg","Luchapt","aʃtrɛ",3
"6884","Acheter","FUT",2,"sg","Luchapt","aʃtrɑ",3
"6885","Acheter","FUT",3,"sg","Luchapt","aʃtrɔ",3
"6886","Acheter","FUT",1,"pl","Luchapt","aʃɛtərã",3
"6887","Acheter","FUT",2,"pl","Luchapt","w aʃɛtərɛ",3
"6888","Acheter","FUT",3,"pl","Luchapt","aʃɛtərã",3
"6889","Aller","FUT",1,"sg","Luchapt","(j)i/erɛ",NA
"6890","Aller","FUT",2,"sg","Luchapt","(j)i/erɑ",NA
"6891","Aller","FUT",3,"sg","Luchapt","(j)i/erɔ",NA
"6892","Aller","FUT",1,"pl","Luchapt","(j)i/erã",NA
"6893","Aller","FUT",2,"pl","Luchapt","w (j)i/erɛ",NA
"6894","Aller","FUT",3,"pl","Luchapt","(j)i/erã",NA
"6895","Blanchir","FUT",1,"sg","Luchapt","bjãʃirɛ",NA
"6896","Blanchir","FUT",2,"sg","Luchapt","bjãʃirɑ",NA
"6897","Blanchir","FUT",3,"sg","Luchapt","bjãʃirɔ",NA
"6898","Blanchir","FUT",1,"pl","Luchapt","bjãʃirã",NA
"6899","Blanchir","FUT",2,"pl","Luchapt","bjãʃirɛ",NA
"6900","Blanchir","FUT",3,"pl","Luchapt","bjãʃirã",NA
"6901","Couvrir","FUT",1,"sg","Luchapt","(Missing)",NA
"6902","Couvrir","FUT",2,"sg","Luchapt","(Missing)",NA
"6903","Couvrir","FUT",3,"sg","Luchapt","(Missing)",NA
"6904","Couvrir","FUT",1,"pl","Luchapt","(Missing)",NA
"6905","Couvrir","FUT",2,"pl","Luchapt","(Missing)",NA
"6906","Couvrir","FUT",3,"pl","Luchapt","(Missing)",NA
"6907","Partir","FUT",1,"sg","Luchapt","(Missing)",NA
"6908","Partir","FUT",2,"sg","Luchapt","(Missing)",NA
"6909","Partir","FUT",3,"sg","Luchapt","(Missing)",NA
"6910","Partir","FUT",1,"pl","Luchapt","(Missing)",NA
"6911","Partir","FUT",2,"pl","Luchapt","(Missing)",NA
"6912","Partir","FUT",3,"pl","Luchapt","(Missing)",NA
"6913","Vendre","FUT",1,"sg","Luchapt","vãdrɛ",NA
"6914","Vendre","FUT",2,"sg","Luchapt","vãdrɑ",NA
"6915","Vendre","FUT",3,"sg","Luchapt","vãdrɔ",NA
"6916","Vendre","FUT",1,"pl","Luchapt","vãdrã",NA
"6917","Vendre","FUT",2,"pl","Luchapt","vãdrɛ",NA
"6918","Vendre","FUT",3,"pl","Luchapt","vãdrã",NA
"6919","Avoir","FUT",1,"sg","Luchapt","orɛ",NA
"6920","Avoir","FUT",2,"sg","Luchapt","orɑ",NA
"6921","Avoir","FUT",3,"sg","Luchapt","orɔ",NA
"6922","Avoir","FUT",1,"pl","Luchapt","orã",NA
"6923","Avoir","FUT",2,"pl","Luchapt","w orɛ",NA
"6924","Avoir","FUT",3,"pl","Luchapt","orã",NA
"6925","Être","FUT",1,"sg","Luchapt","s(ə)rɛ",NA
"6926","Être","FUT",2,"sg","Luchapt","s(ə)rɑ",NA
"6927","Être","FUT",3,"sg","Luchapt","s(ə)rɔ",NA
"6928","Être","FUT",1,"pl","Luchapt","s(ə)rã",NA
"6929","Être","FUT",2,"pl","Luchapt","s(ə)rɛ",NA
"6930","Être","FUT",3,"pl","Luchapt","s(ə)rã",NA
"6931","Pouvoir","FUT",1,"sg","Luchapt","pørɛ",4
"6932","Pouvoir","FUT",2,"sg","Luchapt","pørɑ",4
"6933","Pouvoir","FUT",3,"sg","Luchapt","pørɔ",4
"6934","Pouvoir","FUT",1,"pl","Luchapt","pørã",4
"6935","Pouvoir","FUT",2,"pl","Luchapt","pørɛ",4
"6936","Pouvoir","FUT",3,"pl","Luchapt","pørã",4
"6937","Vouloir","FUT",1,"sg","Luchapt","vorɛ",4
"6938","Vouloir","FUT",2,"sg","Luchapt","vorɑ",4
"6939","Vouloir","FUT",3,"sg","Luchapt","vorɔ",4
"6940","Vouloir","FUT",1,"pl","Luchapt","vorã",4
"6941","Vouloir","FUT",2,"pl","Luchapt","vorɛ",4
"6942","Vouloir","FUT",3,"pl","Luchapt","vorã",4
"6943","Savoir","FUT",1,"sg","Luchapt","sorɛ",4
"6944","Savoir","FUT",2,"sg","Luchapt","sorɑ",4
"6945","Savoir","FUT",3,"sg","Luchapt","sorɔ",4
"6946","Savoir","FUT",1,"pl","Luchapt","sorã",4
"6947","Savoir","FUT",2,"pl","Luchapt","sorɛ",4
"6948","Savoir","FUT",3,"pl","Luchapt","sorã",4
"6949","Devoir","FUT",1,"sg","Luchapt","dørɛ",3
"6950","Devoir","FUT",2,"sg","Luchapt","dørɑ",3
"6951","Devoir","FUT",3,"sg","Luchapt","dørɔ",3
"6952","Devoir","FUT",1,"pl","Luchapt","dørã",3
"6953","Devoir","FUT",2,"pl","Luchapt","dørɛ",3
"6954","Devoir","FUT",3,"pl","Luchapt","dørã",3
"6955","Faire","FUT",1,"sg","Luchapt","f(ə)rɛ",4
"6956","Faire","FUT",2,"sg","Luchapt","f(ə)rɑ",4
"6957","Faire","FUT",3,"sg","Luchapt","f(ə)rɔ",4
"6958","Faire","FUT",1,"pl","Luchapt","f(ə)rã",4
"6959","Faire","FUT",2,"pl","Luchapt","f(ə)rɛ",4
"6960","Faire","FUT",3,"pl","Luchapt","f(ə)rã",4
"6961","Venir","FUT",1,"sg","Luchapt","vɛ̃rɛ",3
"6962","Venir","FUT",2,"sg","Luchapt","vɛ̃rɑ",3
"6963","Venir","FUT",3,"sg","Luchapt","vɛ̃rɔ",3
"6964","Venir","FUT",1,"pl","Luchapt","vɛ̃rã",3
"6965","Venir","FUT",2,"pl","Luchapt","vɛ̃rɛ",3
"6966","Venir","FUT",3,"pl","Luchapt","vɛ̃rã",3
"6967","Tenir","FUT",1,"sg","Luchapt","tɛ̃rɛ",3
"6968","Tenir","FUT",2,"sg","Luchapt","tɛ̃rɑ",3
"6969","Tenir","FUT",3,"sg","Luchapt","tɛ̃rɔ",3
"6970","Tenir","FUT",1,"pl","Luchapt","tɛ̃rã",3
"6971","Tenir","FUT",2,"pl","Luchapt","tɛ̃rɛ",3
"6972","Tenir","FUT",3,"pl","Luchapt","tɛ̃rã",3
"6973","Dire","FUT",1,"sg","Luchapt","dirɛ",3
"6974","Dire","FUT",2,"sg","Luchapt","dirɑ",3
"6975","Dire","FUT",3,"sg","Luchapt","dirɔ",3
"6976","Dire","FUT",1,"pl","Luchapt","dirã",3
"6977","Dire","FUT",2,"pl","Luchapt","dirɛ",3
"6978","Dire","FUT",3,"pl","Luchapt","dirã",3
"6979","Croire","FUT",1,"sg","Luchapt","krerɛ",2
"6980","Croire","FUT",2,"sg","Luchapt","krerɑ",2
"6981","Croire","FUT",3,"sg","Luchapt","krerɔ",2
"6982","Croire","FUT",1,"pl","Luchapt","krerã",2
"6983","Croire","FUT",2,"pl","Luchapt","krerɛ",2
"6984","Croire","FUT",3,"pl","Luchapt","krerã",2
"6985","Prendre","FUT",1,"sg","Luchapt","prãdrɛ",5
"6986","Prendre","FUT",2,"sg","Luchapt","prãdrɑ",5
"6987","Prendre","FUT",3,"sg","Luchapt","prãdrɔ",5
"6988","Prendre","FUT",1,"pl","Luchapt","prãdrã",5
"6989","Prendre","FUT",2,"pl","Luchapt","prãdrɛ",5
"6990","Prendre","FUT",3,"pl","Luchapt","prãdrã",5
"6991","Voir","FUT",1,"sg","Luchapt","verɛ",3
"6992","Voir","FUT",2,"sg","Luchapt","verɑ",3
"6993","Voir","FUT",3,"sg","Luchapt","verɔ",3
"6994","Voir","FUT",1,"pl","Luchapt","verã",3
"6995","Voir","FUT",2,"pl","Luchapt","verɛ",3
"6996","Voir","FUT",3,"pl","Luchapt","verã",3
"6997","Chanter","FUT",1,"sg","La Châtre-Langlin","ʃãtrɛ",NA
"6998","Chanter","FUT",2,"sg","La Châtre-Langlin","tʃãtrɑ",NA
"6999","Chanter","FUT",3,"sg","La Châtre-Langlin","ʃãtr",NA
"7000","Chanter","FUT",1,"pl","La Châtre-Langlin","ʃãtrɛ̃",NA
"7001","Chanter","FUT",2,"pl","La Châtre-Langlin","ʃãtrɛ",NA
"7002","Chanter","FUT",3,"pl","La Châtre-Langlin","ʃãtrã",NA
"7003","Lier","FUT",1,"sg","La Châtre-Langlin","(Missing)",NA
"7004","Lier","FUT",2,"sg","La Châtre-Langlin","(Missing)",NA
"7005","Lier","FUT",3,"sg","La Châtre-Langlin","(Missing)",NA
"7006","Lier","FUT",1,"pl","La Châtre-Langlin","(Missing)",NA
"7007","Lier","FUT",2,"pl","La Châtre-Langlin","(Missing)",NA
"7008","Lier","FUT",3,"pl","La Châtre-Langlin","(Missing)",NA
"7009","Couver","FUT",1,"sg","La Châtre-Langlin","(Missing)",NA
"7010","Couver","FUT",2,"sg","La Châtre-Langlin","(Missing)",NA
"7011","Couver","FUT",3,"sg","La Châtre-Langlin","(Missing)",NA
"7012","Couver","FUT",1,"pl","La Châtre-Langlin","(Missing)",NA
"7013","Couver","FUT",2,"pl","La Châtre-Langlin","(Missing)",NA
"7014","Couver","FUT",3,"pl","La Châtre-Langlin","(Missing)",NA
"7015","Acheter","FUT",1,"sg","La Châtre-Langlin","aʃtrɛ",NA
"7016","Acheter","FUT",2,"sg","La Châtre-Langlin","aʃtrɑ",NA
"7017","Acheter","FUT",3,"sg","La Châtre-Langlin","(Missing)",NA
"7018","Acheter","FUT",1,"pl","La Châtre-Langlin","(Missing)",NA
"7019","Acheter","FUT",2,"pl","La Châtre-Langlin","(Missing)",NA
"7020","Acheter","FUT",3,"pl","La Châtre-Langlin","(Missing)",NA
"7021","Aller","FUT",1,"sg","La Châtre-Langlin","nirɛ",NA
"7022","Aller","FUT",2,"sg","La Châtre-Langlin","tnirɑ",NA
"7023","Aller","FUT",3,"sg","La Châtre-Langlin","nir",NA
"7024","Aller","FUT",1,"pl","La Châtre-Langlin","nirɛ̃",NA
"7025","Aller","FUT",2,"pl","La Châtre-Langlin","nirɛ",NA
"7026","Aller","FUT",3,"pl","La Châtre-Langlin","nirã",NA
"7027","Blanchir","FUT",1,"sg","La Châtre-Langlin","blãʃirɛ",NA
"7028","Blanchir","FUT",2,"sg","La Châtre-Langlin","tblãʃirɑ",NA
"7029","Blanchir","FUT",3,"sg","La Châtre-Langlin","blãʃir",NA
"7030","Blanchir","FUT",1,"pl","La Châtre-Langlin","blãʃirɛ̃",NA
"7031","Blanchir","FUT",2,"pl","La Châtre-Langlin","blãʃirɛ",NA
"7032","Blanchir","FUT",3,"pl","La Châtre-Langlin","blãʃirã",NA
"7033","Couvrir","FUT",1,"sg","La Châtre-Langlin","(Missing)",NA
"7034","Couvrir","FUT",2,"sg","La Châtre-Langlin","(Missing)",NA
"7035","Couvrir","FUT",3,"sg","La Châtre-Langlin","(Missing)",NA
"7036","Couvrir","FUT",1,"pl","La Châtre-Langlin","(Missing)",NA
"7037","Couvrir","FUT",2,"pl","La Châtre-Langlin","(Missing)",NA
"7038","Couvrir","FUT",3,"pl","La Châtre-Langlin","(Missing)",NA
"7039","Partir","FUT",1,"sg","La Châtre-Langlin","(Missing)",NA
"7040","Partir","FUT",2,"sg","La Châtre-Langlin","(Missing)",NA
"7041","Partir","FUT",3,"sg","La Châtre-Langlin","(Missing)",NA
"7042","Partir","FUT",1,"pl","La Châtre-Langlin","(Missing)",NA
"7043","Partir","FUT",2,"pl","La Châtre-Langlin","(Missing)",NA
"7044","Partir","FUT",3,"pl","La Châtre-Langlin","(Missing)",NA
"7045","Vendre","FUT",1,"sg","La Châtre-Langlin","vãdrɛ",NA
"7046","Vendre","FUT",2,"sg","La Châtre-Langlin","tvãdrɑ",NA
"7047","Vendre","FUT",3,"sg","La Châtre-Langlin","vãdr",NA
"7048","Vendre","FUT",1,"pl","La Châtre-Langlin","vãdərɛ̃",NA
"7049","Vendre","FUT",2,"pl","La Châtre-Langlin","vãdərɛ",NA
"7050","Vendre","FUT",3,"pl","La Châtre-Langlin","vãdərã",NA
"7051","Avoir","FUT",1,"sg","La Châtre-Langlin","ɔrɛ",NA
"7052","Avoir","FUT",2,"sg","La Châtre-Langlin","ɔrɑ",NA
"7053","Avoir","FUT",3,"sg","La Châtre-Langlin","oz/al ɔr",NA
"7054","Avoir","FUT",1,"pl","La Châtre-Langlin","ɔrɛ̃",NA
"7055","Avoir","FUT",2,"pl","La Châtre-Langlin","w ɔrɛ",NA
"7056","Avoir","FUT",3,"pl","La Châtre-Langlin","ɔrã",NA
"7057","Être","FUT",1,"sg","La Châtre-Langlin","s(ə)rɛ",NA
"7058","Être","FUT",2,"sg","La Châtre-Langlin","ts(ə)rɑ",NA
"7059","Être","FUT",3,"sg","La Châtre-Langlin","ser",NA
"7060","Être","FUT",1,"pl","La Châtre-Langlin","s(ə)rɛ̃",NA
"7061","Être","FUT",2,"pl","La Châtre-Langlin","s(ə)rɛ",NA
"7062","Être","FUT",3,"pl","La Châtre-Langlin","s(ə)rã",NA
"7063","Pouvoir","FUT",1,"sg","La Châtre-Langlin","porɛ",NA
"7064","Pouvoir","FUT",2,"sg","La Châtre-Langlin","tporɑ",NA
"7065","Pouvoir","FUT",3,"sg","La Châtre-Langlin","por",NA
"7066","Pouvoir","FUT",1,"pl","La Châtre-Langlin","porɛ̃",NA
"7067","Pouvoir","FUT",2,"pl","La Châtre-Langlin","porɛ",NA
"7068","Pouvoir","FUT",3,"pl","La Châtre-Langlin","porã",NA
"7069","Vouloir","FUT",1,"sg","La Châtre-Langlin","vorɛ",NA
"7070","Vouloir","FUT",2,"sg","La Châtre-Langlin","tvorɑ",NA
"7071","Vouloir","FUT",3,"sg","La Châtre-Langlin","vor",NA
"7072","Vouloir","FUT",1,"pl","La Châtre-Langlin","vorɛ̃",NA
"7073","Vouloir","FUT",2,"pl","La Châtre-Langlin","vorɛ",NA
"7074","Vouloir","FUT",3,"pl","La Châtre-Langlin","vorã",NA
"7075","Savoir","FUT",1,"sg","La Châtre-Langlin","sorɛ",NA
"7076","Savoir","FUT",2,"sg","La Châtre-Langlin","tsorɑ",NA
"7077","Savoir","FUT",3,"sg","La Châtre-Langlin","sor",NA
"7078","Savoir","FUT",1,"pl","La Châtre-Langlin","sorɛ̃",NA
"7079","Savoir","FUT",2,"pl","La Châtre-Langlin","sorɛ",NA
"7080","Savoir","FUT",3,"pl","La Châtre-Langlin","sorã",NA
"7081","Devoir","FUT",1,"sg","La Châtre-Langlin","døvrɛ",NA
"7082","Devoir","FUT",2,"sg","La Châtre-Langlin","tdøvrɑ",NA
"7083","Devoir","FUT",3,"sg","La Châtre-Langlin","dør",NA
"7084","Devoir","FUT",1,"pl","La Châtre-Langlin","døvrɛ̃",NA
"7085","Devoir","FUT",2,"pl","La Châtre-Langlin","døvrɛ",NA
"7086","Devoir","FUT",3,"pl","La Châtre-Langlin","døvrã",NA
"7087","Faire","FUT",1,"sg","La Châtre-Langlin","f(ə)rɛ",NA
"7088","Faire","FUT",2,"sg","La Châtre-Langlin","tf(ə)rɑ",NA
"7089","Faire","FUT",3,"sg","La Châtre-Langlin","fer",NA
"7090","Faire","FUT",1,"pl","La Châtre-Langlin","f(ə)rɛ̃",NA
"7091","Faire","FUT",2,"pl","La Châtre-Langlin","f(ə)rɛ",NA
"7092","Faire","FUT",3,"pl","La Châtre-Langlin","f(ə)rã",NA
"7093","Venir","FUT",1,"sg","La Châtre-Langlin","vãrɛ",NA
"7094","Venir","FUT",2,"sg","La Châtre-Langlin","tvãrɑ",NA
"7095","Venir","FUT",3,"sg","La Châtre-Langlin","vãr",NA
"7096","Venir","FUT",1,"pl","La Châtre-Langlin","vãrɛ̃",NA
"7097","Venir","FUT",2,"pl","La Châtre-Langlin","vãrɛ",NA
"7098","Venir","FUT",3,"pl","La Châtre-Langlin","vãrã",NA
"7099","Tenir","FUT",1,"sg","La Châtre-Langlin","tãrɛ",NA
"7100","Tenir","FUT",2,"sg","La Châtre-Langlin","ttãrɑ",NA
"7101","Tenir","FUT",3,"sg","La Châtre-Langlin","tãr",NA
"7102","Tenir","FUT",1,"pl","La Châtre-Langlin","tãrɛ̃",NA
"7103","Tenir","FUT",2,"pl","La Châtre-Langlin","tãrɛ",NA
"7104","Tenir","FUT",3,"pl","La Châtre-Langlin","tãrã",NA
"7105","Dire","FUT",1,"sg","La Châtre-Langlin","dirɛ",NA
"7106","Dire","FUT",2,"sg","La Châtre-Langlin","tdirɑ",NA
"7107","Dire","FUT",3,"sg","La Châtre-Langlin","dir",NA
"7108","Dire","FUT",1,"pl","La Châtre-Langlin","dirɛ̃",NA
"7109","Dire","FUT",2,"pl","La Châtre-Langlin","dirɛ",NA
"7110","Dire","FUT",3,"pl","La Châtre-Langlin","dirã",NA
"7111","Croire","FUT",1,"sg","La Châtre-Langlin","krərɛ",NA
"7112","Croire","FUT",2,"sg","La Châtre-Langlin","tkrərɑ",NA
"7113","Croire","FUT",3,"sg","La Châtre-Langlin","krœr",NA
"7114","Croire","FUT",1,"pl","La Châtre-Langlin","krərɛ̃",NA
"7115","Croire","FUT",2,"pl","La Châtre-Langlin","krərɛ",NA
"7116","Croire","FUT",3,"pl","La Châtre-Langlin","krərã",NA
"7117","Prendre","FUT",1,"sg","La Châtre-Langlin","prãrɛ",NA
"7118","Prendre","FUT",2,"sg","La Châtre-Langlin","tprãrɑ",NA
"7119","Prendre","FUT",3,"sg","La Châtre-Langlin","prãr",NA
"7120","Prendre","FUT",1,"pl","La Châtre-Langlin","prãrɛ̃",NA
"7121","Prendre","FUT",2,"pl","La Châtre-Langlin","prãrɛ",NA
"7122","Prendre","FUT",3,"pl","La Châtre-Langlin","prãrã",NA
"7123","Voir","FUT",1,"sg","La Châtre-Langlin","vərɛ",NA
"7124","Voir","FUT",2,"sg","La Châtre-Langlin","tvərɑ",NA
"7125","Voir","FUT",3,"sg","La Châtre-Langlin","vœr",NA
"7126","Voir","FUT",1,"pl","La Châtre-Langlin","vərɛ̃",NA
"7127","Voir","FUT",2,"pl","La Châtre-Langlin","vərɛ",NA
"7128","Voir","FUT",3,"pl","La Châtre-Langlin","vərã",NA
"7129","Chanter","FUT",1,"sg","Naves","ʃɛ̃tre",3
"7130","Chanter","FUT",2,"sg","Naves","ʃɛ̃trɑ",3
"7131","Chanter","FUT",3,"sg","Naves","ʃɛ̃trɔ",3
"7132","Chanter","FUT",1,"pl","Naves","ʃɛ̃trɛ̃",3
"7133","Chanter","FUT",2,"pl","Naves","ʃɛ̃tre/ɑ",3
"7134","Chanter","FUT",3,"pl","Naves","ʃɛ̃trã",3
"7135","Lier","FUT",1,"sg","Naves","jɛre",4
"7136","Lier","FUT",2,"sg","Naves","jɛrɑ",4
"7137","Lier","FUT",3,"sg","Naves","jɛrɔ",4
"7138","Lier","FUT",1,"pl","Naves","jɛrɛ̃",4
"7139","Lier","FUT",2,"pl","Naves","jɛre/ɑ",4
"7140","Lier","FUT",3,"pl","Naves","jɛrã",4
"7141","Couver","FUT",1,"sg","Naves","ɡrure",4
"7142","Couver","FUT",2,"sg","Naves","ɡrurɑ",4
"7143","Couver","FUT",3,"sg","Naves","ɡrurɔ",4
"7144","Couver","FUT",1,"pl","Naves","ɡrurɛ̃",4
"7145","Couver","FUT",2,"pl","Naves","ɡrure/ɑ",4
"7146","Couver","FUT",3,"pl","Naves","ɡrurã",4
"7147","Acheter","FUT",1,"sg","Naves","aʃ(ə)tre",3
"7148","Acheter","FUT",2,"sg","Naves","aʃ(ə)trɑ",3
"7149","Acheter","FUT",3,"sg","Naves","ol/l aʃ(ə)trɔ",3
"7150","Acheter","FUT",1,"pl","Naves","aʃ(ə)trɛ̃",3
"7151","Acheter","FUT",2,"pl","Naves","w aʃ(ə)tre/ɑ",3
"7152","Acheter","FUT",3,"pl","Naves","aʃ(ə)trã",3
"7153","Aller","FUT",1,"sg","Naves","nire",4
"7154","Aller","FUT",2,"sg","Naves","nirɑ",4
"7155","Aller","FUT",3,"sg","Naves","nirɔ",4
"7156","Aller","FUT",1,"pl","Naves","nirɛ̃",4
"7157","Aller","FUT",2,"pl","Naves","nire/ɑ",4
"7158","Aller","FUT",3,"pl","Naves","nirã",4
"7159","Blanchir","FUT",1,"sg","Naves","blɛ̃ʃire",3
"7160","Blanchir","FUT",2,"sg","Naves","blɛ̃ʃirɑ",3
"7161","Blanchir","FUT",3,"sg","Naves","blɛ̃ʃirɔ",3
"7162","Blanchir","FUT",1,"pl","Naves","blɛ̃ʃirɛ̃",3
"7163","Blanchir","FUT",2,"pl","Naves","blɛ̃ʃire/ɑ",3
"7164","Blanchir","FUT",3,"pl","Naves","blɛ̃ʃirã",3
"7165","Couvrir","FUT",1,"sg","Naves","(Missing)",NA
"7166","Couvrir","FUT",2,"sg","Naves","(Missing)",NA
"7167","Couvrir","FUT",3,"sg","Naves","(Missing)",NA
"7168","Couvrir","FUT",1,"pl","Naves","(Missing)",NA
"7169","Couvrir","FUT",2,"pl","Naves","(Missing)",NA
"7170","Couvrir","FUT",3,"pl","Naves","(Missing)",NA
"7171","Partir","FUT",1,"sg","Naves","partire",4
"7172","Partir","FUT",2,"sg","Naves","partirɑ",4
"7173","Partir","FUT",3,"sg","Naves","partirɔ",4
"7174","Partir","FUT",1,"pl","Naves","partirɛ̃",4
"7175","Partir","FUT",2,"pl","Naves","partire/ɑ",4
"7176","Partir","FUT",3,"pl","Naves","partirã",4
"7177","Vendre","FUT",1,"sg","Naves","vɛ̃dre",2
"7178","Vendre","FUT",2,"sg","Naves","vɛ̃drɑ",2
"7179","Vendre","FUT",3,"sg","Naves","vɛ̃drɔ",2
"7180","Vendre","FUT",1,"pl","Naves","vɛ̃drɛ̃",2
"7181","Vendre","FUT",2,"pl","Naves","vɛ̃dre/ɑ",2
"7182","Vendre","FUT",3,"pl","Naves","vɛ̃drã",2
"7183","Avoir","FUT",1,"sg","Naves","ore",NA
"7184","Avoir","FUT",2,"sg","Naves","orɑ",NA
"7185","Avoir","FUT",3,"sg","Naves","ol/l orɔ",NA
"7186","Avoir","FUT",1,"pl","Naves","orɛ̃",NA
"7187","Avoir","FUT",2,"pl","Naves","w ore/ɑ",NA
"7188","Avoir","FUT",3,"pl","Naves","orã",NA
"7189","Être","FUT",1,"sg","Naves","s(ə)re",NA
"7190","Être","FUT",2,"sg","Naves","s(ə)rɑ",NA
"7191","Être","FUT",3,"sg","Naves","s(ə)rɔ",NA
"7192","Être","FUT",1,"pl","Naves","s(ə)rɛ̃",NA
"7193","Être","FUT",2,"pl","Naves","s(ə)re/ɑ",NA
"7194","Être","FUT",3,"pl","Naves","s(ə)rã",NA
"7195","Pouvoir","FUT",1,"sg","Naves","pore",5
"7196","Pouvoir","FUT",2,"sg","Naves","porɑ",5
"7197","Pouvoir","FUT",3,"sg","Naves","porɔ",5
"7198","Pouvoir","FUT",1,"pl","Naves","porɛ̃",5
"7199","Pouvoir","FUT",2,"pl","Naves","pore/ɑ",5
"7200","Pouvoir","FUT",3,"pl","Naves","porã",5
"7201","Vouloir","FUT",1,"sg","Naves","vore",5
